dataset,window_tag,hidden_tag,group_mode,ranking,split,metric,n_groups,removed_groups,remaining_groups,remaining_pct,value
FD001,W30_step1,h10_10_10,windows,randomavg,train,rmse,30,18,12,0.4,32.413935398340826
FD001,W30_step1,h10_10_10,windows,randomavg,train,r2,30,18,12,0.4,0.7154852151870728
FD001,W30_step1,h10_10_10,windows,randomavg,val,mae,30,18,12,0.4,29.13060188293457
FD001,W30_step1,h10_10_10,windows,randomavg,val,rmse,30,18,12,0.4,43.808089226085
FD001,W30_step1,h10_10_10,windows,randomavg,val,r2,30,18,12,0.4,0.6104810237884521
FD001,W30_step1,h10_10_10,windows,randomavg,train,mae,30,19,11,0.36666666666666664,21.02277183532715
FD001,W30_step1,h10_10_10,windows,randomavg,train,rmse,30,19,11,0.36666666666666664,31.217634606888762
FD001,W30_step1,h10_10_10,windows,randomavg,train,r2,30,19,11,0.36666666666666664,0.7360988855361938
FD001,W30_step1,h10_10_10,windows,randomavg,val,mae,30,19,11,0.36666666666666664,29.212556838989258
FD001,W30_step1,h10_10_10,windows,randomavg,val,rmse,30,19,11,0.36666666666666664,43.68071662510601
FD001,W30_step1,h10_10_10,windows,randomavg,val,r2,30,19,11,0.36666666666666664,0.6127427816390991
FD001,W30_step1,h10_10_10,windows,randomavg,train,mae,30,20,10,0.3333333333333333,22.262348175048828
FD001,W30_step1,h10_10_10,windows,randomavg,train,rmse,30,20,10,0.3333333333333333,32.683924054518954
FD001,W30_step1,h10_10_10,windows,randomavg,train,r2,30,20,10,0.3333333333333333,0.7107259035110474
FD001,W30_step1,h10_10_10,windows,randomavg,val,mae,30,20,10,0.3333333333333333,29.6887149810791
FD001,W30_step1,h10_10_10,windows,randomavg,val,rmse,30,20,10,0.3333333333333333,44.54402229115597
FD001,W30_step1,h10_10_10,windows,randomavg,val,r2,30,20,10,0.3333333333333333,0.5972840189933777
FD001,W30_step1,h10_10_10,windows,randomavg,train,mae,30,21,9,0.3,22.0380916595459
FD001,W30_step1,h10_10_10,windows,randomavg,train,rmse,30,21,9,0.3,32.649070308236766
FD001,W30_step1,h10_10_10,windows,randomavg,train,r2,30,21,9,0.3,0.711342453956604
FD001,W30_step1,h10_10_10,windows,randomavg,val,mae,30,21,9,0.3,29.946922302246094
FD001,W30_step1,h10_10_10,windows,randomavg,val,rmse,30,21,9,0.3,44.95539917561697
FD001,W30_step1,h10_10_10,windows,randomavg,val,r2,30,21,9,0.3,0.5898112654685974
FD001,W30_step1,h10_10_10,windows,randomavg,train,mae,30,22,8,0.26666666666666666,24.60524559020996
FD001,W30_step1,h10_10_10,windows,randomavg,train,rmse,30,22,8,0.26666666666666666,35.3049131092039
FD001,W30_step1,h10_10_10,windows,randomavg,train,r2,30,22,8,0.26666666666666666,0.6624706983566284
FD001,W30_step1,h10_10_10,windows,randomavg,val,mae,30,22,8,0.26666666666666666,32.38331604003906
FD001,W30_step1,h10_10_10,windows,randomavg,val,rmse,30,22,8,0.26666666666666666,46.97087590830886
FD001,W30_step1,h10_10_10,windows,randomavg,val,r2,30,22,8,0.26666666666666666,0.5522069931030273
FD001,W30_step1,h10_10_10,windows,randomavg,train,mae,30,23,7,0.23333333333333334,23.616897583007812
FD001,W30_step1,h10_10_10,windows,randomavg,train,rmse,30,23,7,0.23333333333333334,34.462059499134334
FD001,W30_step1,h10_10_10,windows,randomavg,train,r2,30,23,7,0.23333333333333334,0.6783943176269531
FD001,W30_step1,h10_10_10,windows,randomavg,val,mae,30,23,7,0.23333333333333334,32.26957702636719
FD001,W30_step1,h10_10_10,windows,randomavg,val,rmse,30,23,7,0.23333333333333334,46.887050534369294
FD001,W30_step1,h10_10_10,windows,randomavg,val,r2,30,23,7,0.23333333333333334,0.5538038015365601
FD001,W30_step1,h10_10_10,windows,randomavg,train,mae,30,24,6,0.2,24.55782699584961
FD001,W30_step1,h10_10_10,windows,randomavg,train,rmse,30,24,6,0.2,35.31711287625395
FD001,W30_step1,h10_10_10,windows,randomavg,train,r2,30,24,6,0.2,0.6622373461723328
FD001,W30_step1,h10_10_10,windows,randomavg,val,mae,30,24,6,0.2,32.54671859741211
FD001,W30_step1,h10_10_10,windows,randomavg,val,rmse,30,24,6,0.2,47.30709441131029
FD001,W30_step1,h10_10_10,windows,randomavg,val,r2,30,24,6,0.2,0.545773446559906
FD001,W30_step1,h10_10_10,windows,randomavg,train,mae,30,25,5,0.16666666666666666,24.780900955200195
FD001,W30_step1,h10_10_10,windows,randomavg,train,rmse,30,25,5,0.16666666666666666,35.62358995290638
FD001,W30_step1,h10_10_10,windows,randomavg,train,r2,30,25,5,0.16666666666666666,0.656349778175354
FD001,W30_step1,h10_10_10,windows,randomavg,val,mae,30,25,5,0.16666666666666666,32.63882064819336
FD001,W30_step1,h10_10_10,windows,randomavg,val,rmse,30,25,5,0.16666666666666666,47.36901656640921
FD001,W30_step1,h10_10_10,windows,randomavg,val,r2,30,25,5,0.16666666666666666,0.5445835590362549
FD001,W30_step1,h10_10_10,windows,randomavg,train,mae,30,26,4,0.13333333333333333,26.39146614074707
FD001,W30_step1,h10_10_10,windows,randomavg,train,rmse,30,26,4,0.13333333333333333,37.34051371960153
FD001,W30_step1,h10_10_10,windows,randomavg,train,r2,30,26,4,0.13333333333333333,0.6224262714385986
FD001,W30_step1,h10_10_10,windows,randomavg,val,mae,30,26,4,0.13333333333333333,34.97742462158203
FD001,W30_step1,h10_10_10,windows,randomavg,val,rmse,30,26,4,0.13333333333333333,49.35274419295243
FD001,W30_step1,h10_10_10,windows,randomavg,val,r2,30,26,4,0.13333333333333333,0.5056408047676086
FD001,W30_step1,h10_10_10,windows,randomavg,train,mae,30,27,3,0.1,26.788135528564453
FD001,W30_step1,h10_10_10,windows,randomavg,train,rmse,30,27,3,0.1,37.77411371550877
FD001,W30_step1,h10_10_10,windows,randomavg,train,r2,30,27,3,0.1,0.6136065125465393
FD001,W30_step1,h10_10_10,windows,randomavg,val,mae,30,27,3,0.1,35.40150833129883
FD001,W30_step1,h10_10_10,windows,randomavg,val,rmse,30,27,3,0.1,49.79235202631525
FD001,W30_step1,h10_10_10,windows,randomavg,val,r2,30,27,3,0.1,0.49679458141326904
FD001,W30_step1,h10_10_10,windows,randomavg,train,mae,30,28,2,0.06666666666666667,27.08767318725586
FD001,W30_step1,h10_10_10,windows,randomavg,train,rmse,30,28,2,0.06666666666666667,38.02066762949051
FD001,W30_step1,h10_10_10,windows,randomavg,train,r2,30,28,2,0.06666666666666667,0.6085460186004639
FD001,W30_step1,h10_10_10,windows,randomavg,val,mae,30,28,2,0.06666666666666667,35.610355377197266
FD001,W30_step1,h10_10_10,windows,randomavg,val,rmse,30,28,2,0.06666666666666667,49.944089834283695
FD001,W30_step1,h10_10_10,windows,randomavg,val,r2,30,28,2,0.06666666666666667,0.49372297525405884
FD001,W30_step1,h10_10_10,windows,randomavg,train,mae,30,29,1,0.03333333333333333,31.561676025390625
FD001,W30_step1,h10_10_10,windows,randomavg,train,rmse,30,29,1,0.03333333333333333,42.776690087520215
FD001,W30_step1,h10_10_10,windows,randomavg,train,r2,30,29,1,0.03333333333333333,0.5044863820075989
FD001,W30_step1,h10_10_10,windows,randomavg,val,mae,30,29,1,0.03333333333333333,39.88618850708008
FD001,W30_step1,h10_10_10,windows,randomavg,val,rmse,30,29,1,0.03333333333333333,54.0339655549521
FD001,W30_step1,h10_10_10,windows,randomavg,val,r2,30,29,1,0.03333333333333333,0.4074108600616455
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,0,30,1.0,16.640029907226562
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,0,30,1.0,25.694156870106188
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,0,30,1.0,0.8212236762046814
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,0,30,1.0,26.737966537475586
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,0,30,1.0,41.80926072327233
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,0,30,1.0,0.6452152132987976
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,1,29,0.9666666666666667,17.711280822753906
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,1,29,0.9666666666666667,27.35499768666596
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,1,29,0.9666666666666667,0.7973649501800537
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,1,29,0.9666666666666667,27.421585083007812
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,1,29,0.9666666666666667,43.02107183776704
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,1,29,0.9666666666666667,0.6243507862091064
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,2,28,0.9333333333333333,17.72930335998535
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,2,28,0.9333333333333333,26.764918080273475
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,2,28,0.9333333333333333,0.8060128092765808
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,2,28,0.9333333333333333,27.431344985961914
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,2,28,0.9333333333333333,42.63727542725233
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,2,28,0.9333333333333333,0.6310233473777771
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,3,27,0.9,17.730161666870117
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,3,27,0.9,26.739631140596465
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,3,27,0.9,0.8063791990280151
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,3,27,0.9,28.48211097717285
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,3,27,0.9,43.69191037510906
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,3,27,0.9,0.6125442981719971
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,4,26,0.8666666666666667,18.57121467590332
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,4,26,0.8666666666666667,27.86200934859879
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,4,26,0.8666666666666667,0.7897838354110718
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,4,26,0.8666666666666667,28.22435760498047
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,4,26,0.8666666666666667,43.51509341012826
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,4,26,0.8666666666666667,0.6156738996505737
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,5,25,0.8333333333333334,19.351816177368164
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,5,25,0.8333333333333334,29.0835441282953
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,5,25,0.8333333333333334,0.7709470391273499
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,5,25,0.8333333333333334,28.26202964782715
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,5,25,0.8333333333333334,43.32011313637624
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,5,25,0.8333333333333334,0.6191103458404541
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,6,24,0.8,18.844867706298828
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,6,24,0.8,28.687922322939862
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,6,24,0.8,0.7771362662315369
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,6,24,0.8,27.575082778930664
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,6,24,0.8,42.75963033432498
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,6,24,0.8,0.6289026141166687
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,7,23,0.7666666666666667,18.21915054321289
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,7,23,0.7666666666666667,27.488670651018325
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,7,23,0.7666666666666667,0.7953796982765198
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,7,23,0.7666666666666667,28.08292007446289
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,7,23,0.7666666666666667,43.20006346521308
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,7,23,0.7666666666666667,0.6212184429168701
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,8,22,0.7333333333333333,18.095346450805664
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,8,22,0.7333333333333333,27.62083603905019
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,8,22,0.7333333333333333,0.7934073209762573
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,8,22,0.7333333333333333,27.72627830505371
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,8,22,0.7333333333333333,43.30086705703045
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,8,22,0.7333333333333333,0.619448721408844
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,9,21,0.7,18.895593643188477
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,9,21,0.7,28.025679665319895
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,9,21,0.7,0.7873068451881409
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,9,21,0.7,27.555875778198242
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,9,21,0.7,41.72536522926582
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,9,21,0.7,0.6466376185417175
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,10,20,0.6666666666666666,19.27507972717285
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,10,20,0.6666666666666666,29.208619149442644
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,10,20,0.6666666666666666,0.7689726948738098
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,10,20,0.6666666666666666,27.849485397338867
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,10,20,0.6666666666666666,43.25806999991085
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,10,20,0.6666666666666666,0.6202006340026855
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,11,19,0.6333333333333333,19.171302795410156
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,11,19,0.6333333333333333,28.75391341402234
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,11,19,0.6333333333333333,0.7761097550392151
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,11,19,0.6333333333333333,29.3642578125
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,11,19,0.6333333333333333,44.8070420861254
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,11,19,0.6333333333333333,0.592514157295227
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,12,18,0.6,19.636764526367188
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,12,18,0.6,29.69749112305459
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,12,18,0.6,0.7611744403839111
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,12,18,0.6,27.812963485717773
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,12,18,0.6,43.05001264653923
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,12,18,0.6,0.6238452196121216
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,13,17,0.5666666666666667,19.529457092285156
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,13,17,0.5666666666666667,29.678640742267724
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,13,17,0.5666666666666667,0.7614775896072388
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,13,17,0.5666666666666667,28.332590103149414
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,13,17,0.5666666666666667,43.797985682045784
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,13,17,0.5666666666666667,0.6106606721878052
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,14,16,0.5333333333333333,19.30303955078125
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,14,16,0.5333333333333333,28.953342130189608
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,14,16,0.5333333333333333,0.7729933261871338
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,14,16,0.5333333333333333,27.23491096496582
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,14,16,0.5333333333333333,42.3166498265052
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,14,16,0.5333333333333333,0.6365517377853394
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,15,15,0.5,19.078960418701172
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,15,15,0.5,28.96636907017127
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,15,15,0.5,0.7727890014648438
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,15,15,0.5,27.842870712280273
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,15,15,0.5,43.109049359951676
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,15,15,0.5,0.6228128671646118
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,16,14,0.4666666666666667,19.86651611328125
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,16,14,0.4666666666666667,29.73982231369246
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,16,14,0.4666666666666667,0.7604931592941284
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,16,14,0.4666666666666667,28.41748809814453
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,16,14,0.4666666666666667,43.17116528099224
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,16,14,0.4666666666666667,0.6217250823974609
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,17,13,0.43333333333333335,19.687870025634766
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,17,13,0.43333333333333335,29.214604276411887
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,17,13,0.43333333333333335,0.7688780426979065
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,17,13,0.43333333333333335,28.09714698791504
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,17,13,0.43333333333333335,43.1207991613386
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,17,13,0.43333333333333335,0.6226072311401367
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,18,12,0.4,20.692163467407227
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,18,12,0.4,30.90558348150106
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,18,12,0.4,0.741348385810852
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,18,12,0.4,28.872650146484375
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,18,12,0.4,43.46823187820259
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,18,12,0.4,0.6165012121200562
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,19,11,0.36666666666666664,20.657052993774414
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,19,11,0.36666666666666664,31.02052169311924
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,19,11,0.36666666666666664,0.739421010017395
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,19,11,0.36666666666666664,28.903053283691406
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,19,11,0.36666666666666664,43.68315345196375
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,19,11,0.36666666666666664,0.612699568271637
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,20,10,0.3333333333333333,21.269948959350586
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,20,10,0.3333333333333333,31.394054690687454
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,20,10,0.3333333333333333,0.7331076860427856
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,20,10,0.3333333333333333,29.28176498413086
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,20,10,0.3333333333333333,43.87173354115666
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,20,10,0.3333333333333333,0.6093484163284302
FD001,W30_step1,h10_10_10,windows,timetrust,train,mae,30,21,9,0.3,21.171979904174805
FD001,W30_step1,h10_10_10,windows,timetrust,train,rmse,30,21,9,0.3,31.514061105533212
FD001,W30_step1,h10_10_10,windows,timetrust,train,r2,30,21,9,0.3,0.7310633659362793
FD001,W30_step1,h10_10_10,windows,timetrust,val,mae,30,21,9,0.3,29.278289794921875
FD001,W30_step1,h10_10_10,windows,timetrust,val,rmse,30,21,9,0.3,43.63787109776682
FD001,W30_step1,h10_10_10,windows,timetrust,val,r2,30,21,9,0.3,0.6135021448135376
