dataset,window_tag,hidden_tag,group_mode,reference,comparator,n_groups,spearman,kendall,overlap_at_1,overlap_at_3,overlap_at_5,overlap_at_10,rank_mae,rank_mae_norm,rank_rmse,reference_file,comparator_file
FD003,W30_step1,h10_10,windows,fulltrust_agg_selection,weights,30,0.957285873192436,0.8436781609195402,1.0,1.0,0.8,0.9,1.9333333333333333,0.06666666666666667,2.5298221281347035,mlp_baselines/FD003/W30_step1/h10_10/rankings/ranking_windows_fulltrust_agg_selection.json,mlp_baselines/FD003/W30_step1/h10_10/rankings/ranking_windows_weights.json
FD003,W30_step1,h10_10_10,sensors,fulltrust_agg_selection,randomavg,16,-0.03529411764705882,0.0,0.0,0.0,0.2,0.6,5.375,0.35833333333333334,6.6332495807108,mlp_baselines/FD003/W30_step1/h10_10_10/rankings/ranking_sensors_fulltrust_agg_selection.json,mlp_baselines/FD003/W30_step1/h10_10_10/rankings/ranking_sensors_randomavg.json
FD003,W30_step1,h10_10_10,sensors,fulltrust_agg_selection,timetrust_selection,16,0.7647058823529411,0.5833333333333334,0.0,0.0,0.6,0.9,2.625,0.175,3.1622776601683795,mlp_baselines/FD003/W30_step1/h10_10_10/rankings/ranking_sensors_fulltrust_agg_selection.json,mlp_baselines/FD003/W30_step1/h10_10_10/rankings/ranking_sensors_timetrust_selection.json
FD003,W30_step1,h10_10_10,sensors,fulltrust_agg_selection,weights,16,0.11470588235294117,0.1,0.0,0.3333333333333333,0.4,0.6,5.0,0.3333333333333333,6.1339220731926485,mlp_baselines/FD003/W30_step1/h10_10_10/rankings/ranking_sensors_fulltrust_agg_selection.json,mlp_baselines/FD003/W30_step1/h10_10_10/rankings/ranking_sensors_weights.json
FD003,W30_step1,h10_10_10,windows,fulltrust_agg_selection,randomavg,30,-0.11012235817575085,-0.05747126436781609,0.0,0.0,0.0,0.3,11.133333333333333,0.3839080459770115,12.897028081435403,mlp_baselines/FD003/W30_step1/h10_10_10/rankings/ranking_windows_fulltrust_agg_selection.json,mlp_baselines/FD003/W30_step1/h10_10_10/rankings/ranking_windows_randomavg.json
FD003,W30_step1,h10_10_10,windows,fulltrust_agg_selection,timetrust_selection,30,-0.5225806451612903,-0.40229885057471265,0.0,0.0,0.0,0.2,12.2,0.42068965517241375,15.104083333103446,mlp_baselines/FD003/W30_step1/h10_10_10/rankings/ranking_windows_fulltrust_agg_selection.json,mlp_baselines/FD003/W30_step1/h10_10_10/rankings/ranking_windows_timetrust_selection.json
FD003,W30_step1,h10_10_10,windows,fulltrust_agg_selection,weights,30,0.9114571746384873,0.7517241379310344,0.0,0.6666666666666666,0.6,0.8,3.0,0.10344827586206896,3.642343567906063,mlp_baselines/FD003/W30_step1/h10_10_10/rankings/ranking_windows_fulltrust_agg_selection.json,mlp_baselines/FD003/W30_step1/h10_10_10/rankings/ranking_windows_weights.json
FD004,W30_step1,h10,sensors,fulltrust_agg_selection,randomavg,21,-0.1935064935064935,-0.14285714285714285,0.0,0.0,0.2,0.5,7.619047619047619,0.38095238095238093,9.3554160529508,mlp_baselines/FD004/W30_step1/h10/rankings/ranking_sensors_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10/rankings/ranking_sensors_randomavg.json
FD004,W30_step1,h10,sensors,fulltrust_agg_selection,timetrust_selection,21,0.464935064935065,0.3523809523809524,1.0,0.3333333333333333,0.8,0.6,4.857142857142857,0.24285714285714283,6.26403186758299,mlp_baselines/FD004/W30_step1/h10/rankings/ranking_sensors_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10/rankings/ranking_sensors_timetrust_selection.json
FD004,W30_step1,h10,sensors,fulltrust_agg_selection,weights,21,0.896103896103896,0.7333333333333333,1.0,0.6666666666666666,0.6,0.9,2.0,0.1,2.760262237369417,mlp_baselines/FD004/W30_step1/h10/rankings/ranking_sensors_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10/rankings/ranking_sensors_weights.json
FD004,W30_step1,h10,windows,fulltrust_agg_selection,randomavg,30,0.1897664071190211,0.15862068965517243,0.0,0.3333333333333333,0.2,0.3,7.933333333333334,0.2735632183908046,11.018166816671457,mlp_baselines/FD004/W30_step1/h10/rankings/ranking_windows_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10/rankings/ranking_windows_randomavg.json
FD004,W30_step1,h10,windows,fulltrust_agg_selection,timetrust_selection,30,0.18620689655172412,0.11724137931034483,0.0,0.0,0.0,0.3,8.733333333333333,0.3011494252873563,11.04234274659745,mlp_baselines/FD004/W30_step1/h10/rankings/ranking_windows_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10/rankings/ranking_windows_timetrust_selection.json
FD004,W30_step1,h10,windows,fulltrust_agg_selection,weights,30,0.6907675194660734,0.5310344827586206,1.0,0.3333333333333333,0.6,0.6,5.333333333333333,0.1839080459770115,6.8068592855540455,mlp_baselines/FD004/W30_step1/h10/rankings/ranking_windows_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10/rankings/ranking_windows_weights.json
FD004,W30_step1,h10_10,sensors,fulltrust_agg_selection,randomavg,21,-0.26103896103896107,-0.21904761904761905,0.0,0.0,0.2,0.5,7.904761904761905,0.3952380952380953,9.616454152970858,mlp_baselines/FD004/W30_step1/h10_10/rankings/ranking_sensors_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10_10/rankings/ranking_sensors_randomavg.json
FD004,W30_step1,h10_10,sensors,fulltrust_agg_selection,timetrust_selection,21,0.922077922077922,0.780952380952381,1.0,0.3333333333333333,0.6,0.9,1.9047619047619047,0.09523809523809523,2.390457218668787,mlp_baselines/FD004/W30_step1/h10_10/rankings/ranking_sensors_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10_10/rankings/ranking_sensors_timetrust_selection.json
FD004,W30_step1,h10_10,sensors,fulltrust_agg_selection,weights,21,0.9155844155844156,0.8,1.0,1.0,0.6,0.9,1.9047619047619047,0.09523809523809523,2.4880667576405964,mlp_baselines/FD004/W30_step1/h10_10/rankings/ranking_sensors_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10_10/rankings/ranking_sensors_weights.json
FD004,W30_step1,h10_10,windows,fulltrust_agg_selection,randomavg,30,0.10834260289210233,0.08045977011494253,0.0,0.0,0.0,0.3,9.6,0.3310344827586207,11.55854662143991,mlp_baselines/FD004/W30_step1/h10_10/rankings/ranking_windows_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10_10/rankings/ranking_windows_randomavg.json
FD004,W30_step1,h10_10,windows,fulltrust_agg_selection,timetrust_selection,30,0.3454949944382647,0.24597701149425288,0.0,0.3333333333333333,0.4,0.3,8.266666666666667,0.28505747126436787,9.902861539306034,mlp_baselines/FD004/W30_step1/h10_10/rankings/ranking_windows_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10_10/rankings/ranking_windows_timetrust_selection.json
FD004,W30_step1,h10_10,windows,fulltrust_agg_selection,weights,30,0.6240266963292548,0.4666666666666667,0.0,0.3333333333333333,0.6,0.5,5.533333333333333,0.1908045977011494,7.505553499465135,mlp_baselines/FD004/W30_step1/h10_10/rankings/ranking_windows_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10_10/rankings/ranking_windows_weights.json
FD004,W30_step1,h10_10_10,sensors,fulltrust_agg_selection,randomavg,21,-0.18961038961038962,-0.19047619047619047,0.0,0.3333333333333333,0.2,0.6,7.619047619047619,0.38095238095238093,9.340133577101307,mlp_baselines/FD004/W30_step1/h10_10_10/rankings/ranking_sensors_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10_10_10/rankings/ranking_sensors_randomavg.json
FD004,W30_step1,h10_10_10,sensors,fulltrust_agg_selection,timetrust_selection,21,0.7506493506493507,0.5619047619047619,0.0,0.3333333333333333,0.8,0.7,3.238095238095238,0.1619047619047619,4.27617987059879,mlp_baselines/FD004/W30_step1/h10_10_10/rankings/ranking_sensors_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10_10_10/rankings/ranking_sensors_timetrust_selection.json
FD004,W30_step1,h10_10_10,sensors,fulltrust_agg_selection,weights,21,0.8376623376623376,0.6761904761904762,0.0,0.6666666666666666,0.6,0.8,2.6666666666666665,0.13333333333333333,3.450327796711771,mlp_baselines/FD004/W30_step1/h10_10_10/rankings/ranking_sensors_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10_10_10/rankings/ranking_sensors_weights.json
FD004,W30_step1,h10_10_10,windows,fulltrust_agg_selection,randomavg,30,0.24582869855394882,0.18620689655172415,0.0,0.0,0.2,0.3,8.933333333333334,0.3080459770114943,10.63014581273465,mlp_baselines/FD004/W30_step1/h10_10_10/rankings/ranking_windows_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10_10_10/rankings/ranking_windows_randomavg.json
FD004,W30_step1,h10_10_10,windows,fulltrust_agg_selection,timetrust_selection,30,-0.2987764182424916,-0.2045977011494253,0.0,0.0,0.0,0.1,12.266666666666667,0.4229885057471265,13.949910393977447,mlp_baselines/FD004/W30_step1/h10_10_10/rankings/ranking_windows_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10_10_10/rankings/ranking_windows_timetrust_selection.json
FD004,W30_step1,h10_10_10,windows,fulltrust_agg_selection,weights,30,0.6351501668520578,0.4804597701149425,0.0,0.3333333333333333,0.4,0.8,5.533333333333333,0.1908045977011494,7.393691004272944,mlp_baselines/FD004/W30_step1/h10_10_10/rankings/ranking_windows_fulltrust_agg_selection.json,mlp_baselines/FD004/W30_step1/h10_10_10/rankings/ranking_windows_weights.json
